identifier,servus_bonus_dominus_domina_medicus_ancilla_video,urbs_miles_domus_pater_totus_neo_exercitus,urbs_romani_postquam_bellum_primus_chr_n,defendo_malus_finis_civitas_tandem_oppidum_subito,pugno_germanus_vir_nonne_bestia_harena_miser,deus_imperator_colo_agricola_ager_domus_romanus,facio_castra_legio_ito_exercitus_tempus_cognosco,amicus_lucius_marcus_video_alius_venio_campus,senatus_jubeo_aeneus_mors_periculum_tantus_filius,mercator_navis_pirata_ito_capio_italiae_alius,juvenis_alius_dominus_tonsor_servus_locus_ludo,romani_senator_publicus_consul_rex_populus_civis
LatinumB:17.4,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942
LatinumB:17.5,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.385496183206107,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977
LatinumB:17.6,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
LatinumB:17.7,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.385496183206107,0.00381679389312977,0.576335877862595
LatinumB:17.8,0.00617283950617284,0.623456790123457,0.00617283950617284,0.00617283950617284,0.314814814814815,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:17.9,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.623456790123457,0.00617283950617284,0.314814814814815
LatinumB:17.10,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
LatinumB:17.11,0.00242718446601942,0.00242718446601942,0.366504854368932,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.609223300970874,0.00242718446601942,0.00242718446601942
LatinumB:18.1,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.140883977900553,0.831491712707182,0.00276243093922652,0.00276243093922652,0.00276243093922652
LatinumB:18.2,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.385496183206107,0.00381679389312977
LatinumB:18.3,0.00320512820512821,0.00320512820512821,0.323717948717949,0.323717948717949,0.00320512820512821,0.323717948717949,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821
LatinumB:18.4,0.00177935943060498,0.179715302491103,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.802491103202847,0.00177935943060498,0.00177935943060498,0.00177935943060498
LatinumB:18.5,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:18.6,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.969613259668508,0.00276243093922652,0.00276243093922652
LatinumB:18.7,0.194656488549618,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:18.8,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.767175572519084
LatinumB:18.9,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.245145631067961,0.12378640776699,0.609223300970874,0.00242718446601942,0.00242718446601942
LatinumB:18.10,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284
LatinumB:19.1,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.609223300970874,0.00242718446601942,0.00242718446601942,0.366504854368932,0.00242718446601942,0.00242718446601942,0.00242718446601942
LatinumB:19.2,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.712264150943396,0.00471698113207547,0.240566037735849,0.00471698113207547
LatinumB:19.3,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:19.4,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.82258064516129,0.0161290322580645,0.0161290322580645,0.0161290322580645
LatinumB:19.5,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.712264150943396,0.00471698113207547,0.00471698113207547,0.00471698113207547
LatinumB:19.6,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:19.7,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:19.8,0.00381679389312977,0.385496183206107,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:19.9,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977
LatinumB:19.10,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.476415094339623,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.476415094339623,0.00471698113207547,0.00471698113207547,0.00471698113207547
LatinumB:19.11,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
LatinumB:19.12,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547
LatinumB:19.13,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.712264150943396,0.00471698113207547,0.00471698113207547,0.240566037735849
LatinumB:20.1,0.240566037735849,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.240566037735849,0.00471698113207547
LatinumB:20.2,0.00471698113207547,0.712264150943396,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547
LatinumB:20.3,0.00381679389312977,0.00381679389312977,0.385496183206107,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:20.4,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:20.5,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.82258064516129
LatinumB:20.6,0.00320512820512821,0.00320512820512821,0.163461538461538,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.483974358974359,0.00320512820512821,0.00320512820512821,0.323717948717949
LatinumB:20.7,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714,0.00892857142857143,0.00892857142857143,0.00892857142857143
LatinumB:20.8,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
LatinumB:20.9,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.314814814814815,0.623456790123457,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:20.10,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.385496183206107,0.00381679389312977,0.00381679389312977,0.385496183206107
LatinumB:20.11,0.00276243093922652,0.140883977900553,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.279005524861878,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.55524861878453
LatinumB:20.12,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284
LatinumB:20.13,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.82258064516129,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645
LatinumB:20.14,0.00381679389312977,0.385496183206107,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:20.15,0.00216450216450216,0.00216450216450216,0.218614718614719,0.00216450216450216,0.00216450216450216,0.435064935064935,0.00216450216450216,0.00216450216450216,0.326839826839827,0.00216450216450216,0.00216450216450216,0.00216450216450216
LatinumB:20.16,0.00892857142857143,0.00892857142857143,0.455357142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.455357142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
LatinumB:20.17,0.00242718446601942,0.851941747572815,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.12378640776699,0.00242718446601942,0.00242718446601942,0.00242718446601942
LatinumB:20.18,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.901785714285714
LatinumB:20.19,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.476415094339623,0.476415094339623,0.00471698113207547,0.00471698113207547,0.00471698113207547
LatinumB:20.20,0.623456790123457,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.314814814814815,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:21.1,0.00892857142857143,0.455357142857143,0.00892857142857143,0.00892857142857143,0.455357142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
LatinumB:21.2,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
LatinumB:21.3,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
LatinumB:21.4,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:22.1,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.730582524271845,0.00242718446601942,0.245145631067961,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
LatinumB:22.2,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.623456790123457,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.314814814814815
LatinumB:22.3,0.00242718446601942,0.12378640776699,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.851941747572815,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
LatinumB:22.4,0.00471698113207547,0.712264150943396,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547
LatinumB:22.5,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:22.6,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.80448717948718,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.163461538461538,0.00320512820512821,0.00320512820512821
LatinumB:22.7,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:22.8,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:23.1,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.279005524861878,0.00276243093922652,0.693370165745856,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
LatinumB:23.2,0.00242718446601942,0.609223300970874,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.366504854368932,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
LatinumB:23.3,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.958015267175573,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:23.4,0.00381679389312977,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.767175572519084,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
LatinumB:23.5,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:23.6,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.82258064516129,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645
LatinumB:23.7,0.00320512820512821,0.00320512820512821,0.163461538461538,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.80448717948718,0.00320512820512821,0.00320512820512821
LatinumB:23.8,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.651515151515151,0.00216450216450216,0.326839826839827,0.00216450216450216,0.00216450216450216,0.00216450216450216,0.00216450216450216
LatinumB:23.9,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.623456790123457,0.00617283950617284,0.314814814814815,0.00617283950617284,0.00617283950617284,0.00617283950617284
LatinumB:23.10,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.82258064516129,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645
urn:cts:latinLit:phi0448.phi001.perseus-lat1:2.11.1,0.00131233595800525,0.263779527559055,0.13254593175853,0.00131233595800525,0.00131233595800525,0.00131233595800525,0.460629921259843,0.00131233595800525,0.00131233595800525,0.0669291338582677,0.00131233595800525,0.0669291338582677
urn:cts:latinLit:phi0448.phi001.perseus-lat1:5.33.2,0.00177935943060498,0.713523131672598,0.00177935943060498,0.00177935943060498,0.268683274021352,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498
urn:cts:latinLit:phi0448.phi001.perseus-lat1:7.35.6,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
urn:cts:latinLit:phi0448.phi001.perseus-lat1:8.6.4,0.194656488549618,0.00381679389312977,0.194656488549618,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.576335877862595,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977,0.00381679389312977
urn:cts:latinLit:phi0448.phi001.perseus-lat1:8.14.4,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.986453201970443,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.19.1,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.247536945812808,0.00123152709359606,0.00123152709359606,0.740147783251232,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:2.16.1,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
urn:cts:latinLit:phi0448.phi001.perseus-lat1:3.14.10,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.323717948717949,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.483974358974359,0.00320512820512821,0.163461538461538
urn:cts:latinLit:phi0448.phi001.perseus-lat1:3.21.1,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547
urn:cts:latinLit:phi0448.phi001.perseus-lat1:4.21.6,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.82258064516129,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645,0.0161290322580645
urn:cts:latinLit:phi0448.phi001.perseus-lat1:4.29.3,0.00276243093922652,0.279005524861878,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.693370165745856,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652
urn:cts:latinLit:phi0448.phi001.perseus-lat1:5.4.2,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.94811320754717,0.00471698113207547,0.00471698113207547,0.00471698113207547
urn:cts:latinLit:phi0448.phi001.perseus-lat1:5.8.1,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.00177935943060498,0.802491103202847,0.00177935943060498,0.00177935943060498,0.179715302491103,0.00177935943060498,0.00177935943060498
urn:cts:latinLit:phi0448.phi001.perseus-lat1:5.23.2,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.644230769230769,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.00320512820512821,0.323717948717949
urn:cts:latinLit:phi0448.phi001.perseus-lat1:5.56.4,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.932098765432099,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284,0.00617283950617284
urn:cts:latinLit:phi0448.phi001.perseus-lat1:7.8.1,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.831491712707182,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.00276243093922652,0.140883977900553,0.00276243093922652,0.00276243093922652,0.00276243093922652
urn:cts:latinLit:phi0448.phi001.perseus-lat1:7.13.3,0.001953125,0.001953125,0.001953125,0.978515625,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:latinLit:phi0448.phi001.perseus-lat1:7.20.12,0.00163398692810458,0.0833333333333333,0.00163398692810458,0.573529411764706,0.00163398692810458,0.00163398692810458,0.32843137254902,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458,0.00163398692810458
urn:cts:latinLit:phi0448.phi001.perseus-lat1:7.61.4,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.978515625,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:latinLit:phi0448.phi001.perseus-lat1:1.13.1,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.978515625,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125
urn:cts:latinLit:phi0448.phi001.perseus-lat1:2.8.5,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.117169373549884,0.87122969837587,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459,0.00116009280742459
urn:cts:latinLit:phi0448.phi001.perseus-lat1:2.32.2,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.540467625899281,0.000899280575539568,0.000899280575539568,0.450539568345324,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568,0.000899280575539568
urn:cts:latinLit:phi0448.phi001.perseus-lat1:3.4.1,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:latinLit:phi0448.phi001.perseus-lat1:3.6.4,0.00123152709359606,0.00123152709359606,0.247536945812808,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.309113300492611,0.432266009852217,0.00123152709359606,0.00123152709359606,0.00123152709359606,0.00123152709359606
urn:cts:latinLit:phi0448.phi001.perseus-lat1:3.14.3,0.00471698113207547,0.476415094339623,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.00471698113207547,0.240566037735849,0.00471698113207547,0.00471698113207547
urn:cts:latinLit:phi0448.phi001.perseus-lat1:4.1.8,0.00892857142857143,0.455357142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.455357142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143,0.00892857142857143
urn:cts:latinLit:phi0448.phi001.perseus-lat1:4.34.2,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.973300970873786,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
urn:cts:latinLit:phi0448.phi001.perseus-lat1:7.81.2,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.487864077669903,0.00242718446601942,0.00242718446601942,0.487864077669903,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942,0.00242718446601942
